model,mae,te,mse,mape,r2,class_name,params
cb,58.81949636247614,-4520.683782307962,7157.989775932907,0.05628682105990769,0.987600286346959,CatBoostRegressor,"{'learning_rate': 0.05, 'depth': 6, 'l2_leaf_reg': 7}"
rf,67.37869594850488,-8948.972088717748,14936.008260573766,0.05967830942974168,0.9741265032016013,RandomForestRegressor,"{'max_depth': 30, 'n_estimators': 700}"
gb,88.92565219360667,-8275.090964293404,33356.394735300295,0.08269375815388742,0.9422170530885366,GradientBoostingRegressor,"{'learning_rate': 0.01, 'max_depth': 5}"
ridge,143.38240587768084,-19611.695412221416,54667.181731431956,0.13345526503008262,0.9053005912403436,Ridge,{'alpha': 0.1}
linear,143.80210642854402,-18780.58105437072,54772.31136667129,0.1337193934010631,0.9051184762312108,LinearRegression,{}
lasso,155.46692973917587,-24629.61712759101,66263.77741004543,0.14428181682462687,0.8852119252508537,Lasso,{'alpha': 0.005}
eng,489.77705754034866,232086.75863626134,1569399.7501911845,0.3922135089140644,-1.718655393299798,Calculation,
