model,class_name,r2,corr,mse,mae,mape,params
gb,GradientBoostingRegressor,0.844117759246839,0.9198049758416997,0.07853452276625691,0.21242347207401788,0.03165384870998009,"{'learning_rate': 0.01, 'max_depth': 3}"
linear,LinearRegression,0.7359513927432425,0.8578760940504417,0.13302946671674487,0.2777511604617341,0.04171526054883566,{}
ridge,Ridge,0.7356743357196873,0.8577472558282613,0.1331690499112051,0.27734858094079023,0.041685749084085434,{'alpha': 10}
lasso,Lasso,0.7344432280184896,0.8571257128872042,0.13378929026264144,0.27777797432395573,0.04178244020766298,{'alpha': 0.005}
