model,mae,te,mse,mape,r2,class_name,params
rf,60.669975582850306,-6398.473725265565,10448.060430563588,0.04555715028637277,0.9879888092121462,RandomForestRegressor,"{'max_depth': 30, 'n_estimators': 1000}"
cb,100.11414592815136,-6901.258997501208,22340.588714818146,0.07446895122696424,0.9743170442830048,CatBoostRegressor,"{'learning_rate': 0.01, 'depth': 6, 'l2_leaf_reg': 1}"
gb,109.12879701154431,-6748.352095390446,30281.670262449694,0.09002570344052034,0.9651879005376749,GradientBoostingRegressor,"{'learning_rate': 0.01, 'max_depth': 3}"
linear,140.12867569382996,-8317.356419607426,51222.73092720761,0.10691226806057581,0.9411138557313643,LinearRegression,{}
ridge,140.12873097725793,-8320.17862883448,51222.99162274968,0.10691264495721513,0.9411135560332611,Ridge,{'alpha': 0.005}
lasso,140.8123171291877,-11115.696421345561,51961.927271560686,0.107572008674545,0.9402640685023648,Lasso,{'alpha': 0.005}
eng,265.39022007012505,43568.3326546733,324343.0829126224,0.18528640271209848,0.6271320715002742,Calculation,
