r2,mse,mae,mape,class_name,params
0.9975492432856407,7.150354773919622e-06,0.002083482978765869,0.02276735561163125,CatBoostRegressor,"{'depth': 6, 'l2_leaf_reg': 1, 'learning_rate': 0.05}"
0.8642097132911459,0.00039618323562335615,0.011414739856857349,0.11769617848047628,LinearRegression,{}
0.854888628056205,0.0004233785365348105,0.004116973599537745,0.03631532478739996,RandomForestRegressor,"{'max_depth': 50, 'n_estimators': 200}"
0.7221147568947783,0.0008107610449446902,0.008018022504125956,0.07937699587309889,GradientBoostingRegressor,"{'learning_rate': 0.01, 'max_depth': 4}"
0.34110684887614684,0.0019223939124748603,0.012018648184594154,0.11603909630111227,Ridge,{'alpha': 1000}
0.29117783220308047,0.0020680673612646122,0.012701709778430133,0.12140098737545185,Lasso,{'alpha': 0.005}
0.013664495241456742,0.002877743328749861,0.019501538309638224,0.18642029066335788,Calculation,
