model,mae,te,mse,mape,r2,class_name,params
gb,89.20178011262921,3787.617965518397,19444.724372758745,0.08910304870604889,0.9842553500999046,GradientBoostingRegressor,"{'learning_rate': 0.005, 'max_depth': 6}"
lasso,172.87252523756842,15067.519242118753,72402.50879949145,0.1588472668154523,0.9413747332652556,Lasso,{'alpha': 0.005}
ridge,171.91084157781864,5641.17173326296,73304.91609604598,0.16059534341178588,0.9406440421698627,Ridge,{'alpha': 1000}
linear,230.34398475279067,1941.918075728856,137510.49581695418,0.19763203932990112,0.8886559370695106,LinearRegression,{}
eng,279.1433792121064,-58384.42941313402,178781.22865791814,0.22150885741387183,0.8552384801159073,Calculation,
