mae,te,mse,mape,r2,class_name,params
73.65345146438919,-20026.885103436405,13163.70401304743,0.05814398439471692,0.9862338039998249,RandomForestRegressor,"{'max_depth': 10, 'n_estimators': 700}"
92.70552695299436,-15746.349870147951,19861.0616468662,0.07169395958463594,0.9792299137741683,CatBoostRegressor,"{'depth': 6, 'l2_leaf_reg': 7, 'learning_rate': 0.05}"
110.92059318490794,-22695.433103574556,31411.293422155995,0.08979531036282107,0.9671510373189935,GradientBoostingRegressor,"{'learning_rate': 0.01, 'max_depth': 3}"
142.74977894898004,-27781.449490511477,51562.15912096898,0.11565927734095327,0.946077882946325,LinearRegression,{}
142.7498219751746,-27784.63307365758,51562.43493523108,0.11565926384275374,0.9460775945082692,Ridge,{'alpha': 0.005}
144.28129998646708,-39260.64485163874,53820.66891287546,0.11600826139264125,0.9437160030048676,Lasso,{'alpha': 0.005}
350.4395864397262,254835.6624028666,646924.5817550342,0.26135295507289474,0.32346620822345473,Calculation,
