model,class_name,r2,mse,mae,mape,params
gb,GradientBoostingRegressor,0.9984412022014569,1299.1016184369983,23.24557768491168,0.01861482051244265,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 2000, 'warm_start': True}"
cb,CatBoostRegressor,0.9950874274426207,4094.1364979766076,43.66133306996049,0.03526238621125589,{'verbose': 0}
rf,RandomForestRegressor,0.9845930841745717,12840.11903445338,69.57254872647297,0.053596130701493716,"{'max_depth': 10, 'n_estimators': 200}"
lasso,Lasso,0.5551857845712027,370708.03391398257,263.0134824420167,0.22770798445217894,{'alpha': 0.01}
ridge,Ridge,0.501853195117228,415155.39799151244,262.9259375807505,0.21399483467781003,{'alpha': 0.01}
linear,LinearRegression,0.5001091491876893,416608.8853468384,263.01985799005774,0.2139728478673946,{}
