model,class_name,mae,te,mse,mape,r2,params
gb,GradientBoostingRegressor,0.009949646950095136,-0.5285139150403874,0.0024741026694716606,0.08396982136356343,0.5697084157379796,"{'learning_rate': 0.005, 'max_depth': 6}"
linear,LinearRegression,0.01986554849985497,-0.4837368216590454,0.0031814549211208933,0.19305735081757897,0.44668695638259526,{}
lasso,Lasso,0.017418166936399238,-0.7012025152395662,0.004096037977916283,0.15742993581183265,0.28762427992069706,{'alpha': 0.005}
ridge,Ridge,0.017497593978903835,-0.7138121238956094,0.004244196189727363,0.15962773727465143,0.2618568643367547,{'alpha': 1000}
