model,class_name,mae,te,mse,mape,r2,params
gb,GradientBoostingRegressor,96.9780921433424,-20344.92231262376,23124.490738018034,0.08017205231683085,0.9737081948990925,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 2000, 'warm_start': True}"
rf,RandomForestRegressor,101.76512082133448,-29657.699709819688,22907.093952648167,0.08894920046542446,0.9739553680790455,"{'max_depth': 10, 'n_estimators': 200}"
cb,CatBoostRegressor,114.34561296172721,-25479.794759456086,27891.45733515871,0.09574749866564387,0.968288306603412,{'verbose': 0}
linear,LinearRegression,210.9008180006364,-96175.90883265104,117175.82463121355,0.18088593899122857,0.8667748415026925,{}
ridge,Ridge,210.9019884433545,-96180.09801040462,117177.84221035337,0.18088676670483592,0.8667725475798501,{'alpha': 0.01}
lasso,Lasso,215.0182753781413,-113500.53679824775,127177.54258877362,0.18313673980561598,0.8554032086224885,{'alpha': 0.01}
