model,class_name,mae,te,mse,mape,r2,params
rf,RandomForestRegressor,73.62039587461153,-27346.857789509842,16967.42694486812,0.05563280543236299,0.9817776590473324,"{'max_depth': 30, 'n_estimators': 1000}"
cb,CatBoostRegressor,86.79185339670913,-16700.479744610573,16334.64538176857,0.06921218501683277,0.9824572412508585,"{'depth': 6, 'l2_leaf_reg': 15, 'learning_rate': 0.1}"
gb,GradientBoostingRegressor,97.05446428542072,-17981.032120570544,24206.013179710397,0.07657721796565,0.9740037056473752,"{'learning_rate': 0.05, 'max_depth': 3}"
ridge,Ridge,165.83239787648228,-55739.54772537229,68617.49484982547,0.12937836547900594,0.9263075426501474,{'alpha': 0.1}
linear,LinearRegression,165.90268737383155,-55064.873333201984,68564.82106568207,0.12946968218064414,0.9263641121970236,{}
lasso,Lasso,179.35903499242193,-79821.2730742025,86294.36092628456,0.13686916395052814,0.9073232923176415,{'alpha': 0.005}
