model,class_name,mae,te,mse,mape,r2,params
gb,GradientBoostingRegressor,0.006979665028775675,-0.10274229232458765,9.439508123933879e-05,0.07705566323520467,0.8718419559209287,"{'learning_rate': 0.005, 'max_depth': 6}"
ridge,Ridge,0.010011013786517564,-0.14291203594300134,0.00019363471360976236,0.10906876768587871,0.7371065755098227,{'alpha': 10}
linear,LinearRegression,0.010013374537547927,-0.1407609066158474,0.00019360577287089975,0.10910277343799224,0.7371458676894378,{}
lasso,Lasso,0.011105603764388475,-0.3209582665816699,0.0002497179644998962,0.12094090027506967,0.6609636277491082,{'alpha': 0.005}
