model,mae,te,mse,mape,r2,class_name,params
rf,62.03280353490148,-4173.538954297628,14034.734976357317,0.05149080703109004,0.9767283822416767,RandomForestRegressor,"{'max_depth': 30, 'n_estimators': 700}"
cb,66.47689955937732,-2205.684035494059,8505.361135318759,0.06194448945393603,0.9858968827290951,CatBoostRegressor,"{'learning_rate': 0.01, 'depth': 6, 'l2_leaf_reg': 1}"
gb,96.58236106648489,-3467.12187338875,40827.630973948304,0.07838039226312543,0.9323018907300941,GradientBoostingRegressor,"{'learning_rate': 0.01, 'max_depth': 4}"
ridge,121.94066201552464,-3261.912887824693,35955.65892474614,0.11222389612261953,0.9403803240919826,Ridge,{'alpha': 0.1}
linear,121.95028972047577,-3215.5667529854745,35946.61983268461,0.11221676296476918,0.9403953122122208,LinearRegression,{}
lasso,123.67069805652768,-4200.907108374494,37165.605330128,0.11296403576477945,0.938374058188028,Lasso,{'alpha': 0.005}
linearstruct,124.08269575805498,-3432.4499057152134,38293.77303434971,0.11327807636426641,0.9365033931826567,LinearRegression,{'fit_intercept': False}
eng,639.7133524231299,125360.21122580743,2284124.959106804,0.5153681328696372,-2.7874090996462715,Calculation,
