class_name,mae,te,mse,mape,r2,params
GradientBoostingRegressor,0.005733305251111149,-0.08499641331294977,6.428505807010717e-05,0.06358333060559053,0.9127216461111427,"{'learning_rate': 0.005, 'max_depth': 6}"
LinearRegression,0.008735076142785946,-0.11029212472820105,0.00015270969668119315,0.09633143197398822,0.7926695355137443,{}
Lasso,0.010963597375836045,-0.3102462439742021,0.0002313258442442826,0.12222943041180752,0.6859341890058974,{'alpha': 0.005}
Ridge,0.008735532610821868,-0.11073918434602359,0.00015272358234918635,0.09633142159380455,0.792650683259714,{'alpha': 0.1}
RandomForestRegressor,0.0030801240196583523,-0.004908585483309635,1.954184341913154e-05,0.03349299451980636,0.9734684858849229,"{'max_depth': 30, 'n_estimators': 1000}"
CatBoostRegressor,0.004327096489838735,-0.06355799926433447,3.235037588407938e-05,0.04827910364451387,0.9560786341396933,"{'depth': 6, 'l2_leaf_reg': 7, 'learning_rate': 0.05}"
