class_name,mae,te,mse,mape,r2,params
GradientBoostingRegressor,0.00920730731429894,-0.6198212995756862,0.0010097507823167992,0.0930781997644169,0.5851871520130613,"{'learning_rate': 0.005, 'max_depth': 6}"
LinearRegression,0.013440957135673176,-0.7159372881763932,0.0015655932369213299,0.1394340104151222,0.35684309359348887,{}
Lasso,0.013157469201157986,-0.9574365081607341,0.0017201926532474277,0.13158205037202367,0.29333254692552213,{'alpha': 0.005}
Ridge,0.013257470862005396,-0.7607066501874571,0.0015804458401468436,0.13681099544745717,0.35074153789094287,{'alpha': 100}
RandomForestRegressor,0.007330182300898191,-0.37168965391573994,0.0003284430067627852,0.07376200132767548,0.8650732622122201,"{'max_depth': 10, 'n_estimators': 1000}"
CatBoostRegressor,0.008339275596185388,-0.1823821346515654,0.00012346009086907004,0.09017636503012112,0.9492817110885311,"{'depth': 8, 'l2_leaf_reg': 1, 'learning_rate': 0.01}"
