model,mae,te,mse,mape,r2,class_name,params
cb,59.995258129878486,-3668.8392674161955,7478.066538140505,0.0455268504310542,0.9914031427640752,CatBoostRegressor,"{'learning_rate': 0.05, 'depth': 6, 'l2_leaf_reg': 7}"
gb,67.18156416237346,-3703.421717031703,12850.596212841936,0.04891692664418762,0.9852268309629417,GradientBoostingRegressor,"{'learning_rate': 0.05, 'max_depth': 3}"
rf,67.77667907621033,-5826.402574416747,12319.4953303343,0.050425852570507836,0.9858373896469952,RandomForestRegressor,"{'max_depth': 30, 'n_estimators': 1000}"
ridge,140.33754282721168,-9167.488343493556,49720.525407842484,0.10886611827214525,0.9428408056485834,Ridge,{'alpha': 0.1}
linear,140.65900237332272,-8928.31367843587,49835.72047645707,0.1088603636773807,0.9427083762894555,LinearRegression,{}
lasso,145.71342141953195,-12383.383431422826,53274.08917502589,0.11473169314711304,0.9387555945543227,Lasso,{'alpha': 0.005}
eng,265.39022007012505,43568.3326546733,324343.0829126224,0.18528640271209848,0.6271320715002742,Calculation,
