model,class_name,mae,te,mse,mape,r2,params
gb,GradientBoostingRegressor,67.80247442879698,-9631.032454112585,11634.39527703687,0.052450122269562624,0.9879685740790403,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 2000, 'warm_start': True}"
rf,RandomForestRegressor,72.77965115263407,-20354.690403053704,13227.034888552058,0.05756739374974798,0.9863215846955395,"{'max_depth': 10, 'n_estimators': 200}"
cb,CatBoostRegressor,81.46616361419154,-13096.732297026181,14803.700379562784,0.06218893440095846,0.9846911145588862,{'verbose': 0}
linear,LinearRegression,141.24003219947346,-27177.58011614924,49646.0568754948,0.11291963290914962,0.9486597419683513,{}
ridge,Ridge,141.2403140079991,-27183.965799566475,49646.70047620717,0.11291964010288376,0.9486590764043827,{'alpha': 0.01}
lasso,Lasso,145.0704200852563,-49798.89673007575,55474.69663864432,0.11411676111417858,0.9426321964139464,{'alpha': 0.01}
