model,class_name,r2,corr,mse,mae,mape,params
gb,GradientBoostingRegressor,0.98999778725515,0.995011989335256,0.00503918214626666,0.052270249767019245,0.007724714308169977,"{'learning_rate': 0.01, 'max_depth': 5}"
linear,LinearRegression,0.9684486614163734,0.9840978921918149,0.015895776878300082,0.09553569856695954,0.014076896562831304,{}
ridge,Ridge,0.9684328204983873,0.9840898445773207,0.015903757639470842,0.09549622830720578,0.014068345816474042,{'alpha': 0.005}
lasso,Lasso,0.9665330860276976,0.9831753918956289,0.01686085666061256,0.09845033324642705,0.01451184720120397,{'alpha': 0.005}
