model,class_name,mae,te,mse,mape,r2,params
gb,GradientBoostingRegressor,67.92472579217174,-10089.910268094845,11924.711879648014,0.05264376275768396,0.9875295037917791,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 2000, 'warm_start': True}"
rf,RandomForestRegressor,74.31226734470636,-20353.444234303428,13641.869915971887,0.05849171998611924,0.9857337528338511,"{'max_depth': 10, 'n_estimators': 200}"
cb,CatBoostRegressor,82.52173004882866,-13536.529831889355,15424.74260496633,0.06349685924529139,0.9838692795172428,{'verbose': 0}
linear,LinearRegression,142.74977894898004,-27781.449490511477,51562.15912096898,0.11565927734095327,0.946077882946325,{}
ridge,Ridge,142.74986501164597,-27787.81660108637,51562.71082547306,0.11565925035228228,0.9460773059907561,{'alpha': 0.01}
lasso,Lasso,146.73559833289949,-50244.38737984372,57093.58720348149,0.11709675555704732,0.9402932859157881,{'alpha': 0.01}
