model,class_name,r2,corr,mse,mae,mape,params
gb,GradientBoostingRegressor,0.9911944984462391,0.9956153213115921,0.004436270988285267,0.04828407211166127,0.007164217296106823,"{'learning_rate': 0.01, 'max_depth': 6}"
linear,LinearRegression,0.9685613597980053,0.9841551502674794,0.01583899867460462,0.09464033733115078,0.013974623416221044,{}
ridge,Ridge,0.9683870083147575,0.9840666371725342,0.015926838126130893,0.09462998959131826,0.013974083097483072,{'alpha': 1}
lasso,Lasso,0.9671064001802546,0.9834663442931387,0.016572017129254348,0.0974136611788625,0.014387388493141863,{'alpha': 0.005}
