model,mae,te,mse,mape,r2,class_name,params
cb,1.43193807554979,-59.51076351109942,4.271813668584282,0.0010924757685558553,0.9999965410561055,CatBoostRegressor,"{'learning_rate': 0.1, 'depth': 6, 'l2_leaf_reg': 1}"
rf,72.74764432412104,-7406.782375195939,16220.900799736984,0.05776674242841239,0.9868657225857195,RandomForestRegressor,"{'max_depth': 30, 'n_estimators': 700}"
gb,85.4923226636143,-6830.924112406121,26001.25405327009,0.06890126567430328,0.9789464415033983,GradientBoostingRegressor,"{'learning_rate': 0.005, 'max_depth': 6}"
ridge,133.23144687112332,-5737.948037414421,40590.980263501086,0.11299827368592005,0.9671329476777852,Ridge,{'alpha': 1}
linear,134.4048281545813,-4761.386181450943,41874.37952632069,0.11341914657497572,0.9660937623600729,LinearRegression,{}
lasso,140.1728063293911,-11240.221076721838,47232.31578435006,0.1187645736130422,0.9617553706733344,Lasso,{'alpha': 0.005}
eng,279.1433792121064,-58384.42941313401,178781.22865791814,0.22150885741387186,0.8552384801159073,Calculation,
