class_name,mae,te,mse,mape,r2,params
GradientBoostingRegressor,0.009285097912160943,-0.6238620202610954,0.0010197091806696949,0.09153327451570815,0.588438540988097,"{'learning_rate': 0.005, 'max_depth': 6}"
LinearRegression,0.013529701339496924,-0.7326574770924716,0.0015967133260066622,0.137464227490633,0.3555558010731361,{}
Lasso,0.01343717218190139,-0.9758671980772565,0.0017413279105773143,0.13253418985993673,0.29718838558982197,{'alpha': 0.005}
Ridge,0.01332207215386066,-0.7781177821601297,0.0016105769377169113,0.13462387733470238,0.3499603544783556,{'alpha': 100}
RandomForestRegressor,0.007683764170939594,-0.32551871018608286,0.00032103312141126134,0.07619870539165631,0.8704288807595211,"{'max_depth': 10, 'n_estimators': 1000}"
CatBoostRegressor,0.00885413045513063,-0.2240303558185433,0.00015208377698774982,0.09338478655280291,0.938617968401528,"{'depth': 8, 'l2_leaf_reg': 15, 'learning_rate': 0.05}"
