model,class_name,r2,corr,mse,mae,mape,params
gb,GradientBoostingRegressor,0.9942540733946125,0.9971231013585361,0.002894836522901964,0.036605081157950296,0.005305909259590077,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 2000, 'warm_start': True}"
linear,LinearRegression,0.9108298293758454,0.9562289013268702,0.04492453252608038,0.12634692057775737,0.01828105134828498,{}
ridge,Ridge,0.9108297195296071,0.9562289529587178,0.04492458786735508,0.12635605656529492,0.01828218351409769,{'alpha': 0.01}
lasso,Lasso,0.8837834867231003,0.9428207623324383,0.05855066211302583,0.15410040553040893,0.022381362926408556,{'alpha': 0.01}
