"model","mae","te","mse","mape","r2","class_name","params"
"rf",56.5927811296831,3295.3852262382,6637.62261981942,0.047287027338987,0.991645610252483,"RandomForestRegressor","{'max_depth': 10, 'n_estimators': 200}"
"cb",73.6536123430293,1486.06083467168,10987.4088382451,0.060069363411404,0.986170787191799,"CatBoostRegressor","{'learning_rate': 0.01, 'depth': 6, 'l2_leaf_reg': 1}"
"gb",66.630918259838,1747.26648477865,11823.8477922193,0.053120377448081,0.985118010102508,"GradientBoostingRegressor","{'learning_rate': 0.005, 'max_depth': 6}"
"linear",113.425880719003,1511.76863714533,28953.6963632401,0.093767441361544,0.963557665461801,"LinearRegression","{}"
"ridge",113.49435061796,1506.11349915844,29005.3231171197,0.093752403628781,0.963492685867749,"Ridge","{'alpha': 0.01}"
"lasso",150.062311668118,12668.0775075894,50817.0052162896,0.118139134826956,0.936039589519471,"Lasso","{'alpha': 0.005}"
"eng",303.804183123437,108605.074325815,310614.096026927,0.229222066715371,0.6090480932837,"Calculation",
