model,class_name,r2,corr,mse,mae,mape,params
gb,GradientBoostingRegressor,0.9812863161742991,0.9907222224868744,0.009428079948999819,0.07145311620740755,0.010489394363647651,"{'learning_rate': 0.01, 'max_depth': 6}"
linear,LinearRegression,0.9102724705364283,0.9540820040942125,0.04520533366321886,0.15310237424299963,0.02254684952255857,{}
ridge,Ridge,0.9099016824408389,0.9539050984130026,0.04539213920305346,0.15378984415574096,0.022679506264009084,{'alpha': 10}
lasso,Lasso,0.9078876802500421,0.9529074334002541,0.04640680707118401,0.15519374640762784,0.02289113296659484,{'alpha': 0.005}
