r2,mse,mae,mape,class_name,params
0.9981320416538039,1556.7559262557788,27.742849985887425,0.02217541602353878,CatBoostRegressor,"{'depth': 6, 'l2_leaf_reg': 1, 'learning_rate': 0.05}"
0.9931503700594844,5708.479540922733,48.39817220214391,0.038652452479187624,GradientBoostingRegressor,"{'learning_rate': 0.05, 'max_depth': 3}"
0.9874870439023734,10428.2938640608,58.83006215095286,0.04598673405617773,RandomForestRegressor,"{'max_depth': 30, 'n_estimators': 200}"
0.8319371938209255,140063.49233387833,230.9793072618494,0.18644163563131916,Calculation,
0.7441279816027061,213243.6634971859,249.57320656094126,0.2555120833626799,Ridge,{'alpha': 1000}
0.6802813000329587,266453.4687949706,280.9834882157993,0.29361562816416004,Lasso,{'alpha': 0.1}
0.5001091491876893,416608.8853468384,263.01985799005774,0.2139728478673946,LinearRegression,{}
