class_name,mae,te,mse,mape,r2,params
GradientBoostingRegressor,0.009259215394766901,-0.6161533493498701,0.0009963385708364094,0.08901785076323974,0.6000922436716483,"{'learning_rate': 0.005, 'max_depth': 6}"
LinearRegression,0.013673452906678273,-0.7291306861185625,0.0015902834329060277,0.13645536723640123,0.36169621633164795,{}
Lasso,0.013542871351530192,-0.976920644195995,0.0017410705535778133,0.1312196697772175,0.30117367823453844,{'alpha': 0.005}
Ridge,0.013397767604205909,-0.7788513571402644,0.001612520116292834,0.13286173511316537,0.3527709148109647,{'alpha': 100}
RandomForestRegressor,0.007867177119796459,-0.34939587686634044,0.00030964305603148654,0.07695021468991324,0.8757162841781245,"{'max_depth': 10, 'n_estimators': 200}"
CatBoostRegressor,0.007494995380492036,-0.1571543210316353,9.989674594560476e-05,0.07809601196960897,0.9599037067268477,"{'depth': 6, 'l2_leaf_reg': 7, 'learning_rate': 0.05}"
