r2,mse,mae,mape,class_name,params
0.9917831163857721,9801.615387169742,63.17199706920544,0.04127752043687782,GradientBoostingRegressor,"{'learning_rate': 0.05, 'max_depth': 3}"
0.9902957100707861,11575.887155933187,65.82936572473739,0.04246381719462869,RandomForestRegressor,"{'max_depth': 30, 'n_estimators': 700}"
0.9897724829572523,12200.02535330487,73.22598349015124,0.047847657131141294,CatBoostRegressor,"{'depth': 6, 'l2_leaf_reg': 7, 'learning_rate': 0.05}"
0.9562470999367414,52191.21002891682,148.3010208119528,0.09816480440463637,Ridge,{'alpha': 0.01}
0.9562362732026372,52204.124838055075,148.31954995783943,0.09817518262952074,LinearRegression,{}
0.9538159954811625,55091.184271993494,151.62349096327432,0.10105718615134714,Lasso,{'alpha': 0.005}
0.841127749332705,189512.80921619368,272.01652566437843,0.1786032847866313,Calculation,
