model,class_name,r2,corr,mse,mae,mape,params
rf,RandomForestRegressor,0.9016862085580857,0.9758090407895356,0.008615360278495219,0.058330133612022154,0.8181198881668137,"{'max_depth': 50, 'n_estimators': 200}"
gb,GradientBoostingRegressor,0.7134271255958432,0.8713441856050096,0.02511273874016406,0.09458958971216591,1.5393831143541659,"{'learning_rate': 0.005, 'max_depth': 5}"
cb,CatBoostRegressor,0.7130680884796364,0.8849662067674121,0.02514420161087738,0.10769474239409604,1.5987417037889897,"{'depth': 6, 'l2_leaf_reg': 1, 'learning_rate': 0.01}"
linear,LinearRegression,0.5069400114463877,0.7119971990439206,0.043207462330550374,0.12476453847239918,2.3219495422751226,{}
ridge,Ridge,0.5053455983195937,0.710891636306908,0.04334718274330862,0.12418347453893178,2.3033383128036977,{'alpha': 0.005}
lasso,Lasso,0.4280869228685823,0.6656434806239603,0.050117456922420645,0.1337894296766568,1.9680017508253151,{'alpha': 0.005}
