model,class_name,mae,te,mse,mape,r2,params
linear,LinearRegression,0.0001668746123918127,-0.00040714987121269475,5.160808258954968e-07,0.24304531811626862,0.3638876724484008,{}
linearstruct,LinearRegression,0.0001682638325970861,-0.06727351631093097,5.213690137604283e-07,0.19313968610726473,0.3573695432668821,{'fit_intercept': False}
