model,class_name,mae,te,mse,mape,r2,params
rf,RandomForestRegressor,57.25129543758774,-20087.609957287423,10249.109515069375,0.05304488362511906,0.9833970528523088,"{'max_depth': 30, 'n_estimators': 700}"
cb,CatBoostRegressor,58.956579683454756,-10851.37639588137,6923.521938153008,0.05555911533043547,0.9887843067101565,"{'depth': 6, 'l2_leaf_reg': 1, 'learning_rate': 0.05}"
gb,GradientBoostingRegressor,63.60815577196601,-12106.692460450755,9424.700665305116,0.061178062761237315,0.9847325461008295,"{'learning_rate': 0.05, 'max_depth': 4}"
ridge,Ridge,124.20920019077408,-28262.48668218104,38111.427686839495,0.1180788003677981,0.9382617564309079,{'alpha': 0.1}
linear,LinearRegression,124.25077039394343,-27864.237157621697,38095.09099156364,0.11810801106063384,0.9382882209045127,{}
lasso,Lasso,134.44196833164398,-43336.52380080051,45883.97663436995,0.12714941999985963,0.925670689939819,{'alpha': 0.005}
