model,class_name,r2,mse,mae,mape,params
cb,CatBoostRegressor,0.9981320416538039,1556.7559262557788,27.742849985887425,0.02217541602353878,"{'depth': 6, 'l2_leaf_reg': 1, 'learning_rate': 0.05}"
gb,GradientBoostingRegressor,0.9936360058348653,5303.750831170959,45.59515958952157,0.03668661084492435,"{'learning_rate': 0.05, 'max_depth': 3}"
rf,RandomForestRegressor,0.987940061280387,10050.749316905521,57.92491003607198,0.04538221834566328,"{'max_depth': 30, 'n_estimators': 200}"
ridge,Ridge,0.7441279816027061,213243.6634971859,249.57320656094126,0.2555120833626799,{'alpha': 1000}
lasso,Lasso,0.6802813000329587,266453.4687949706,280.9834882157993,0.29361562816416004,{'alpha': 0.1}
linear,LinearRegression,0.5001091491876893,416608.8853468384,263.01985799005774,0.2139728478673946,{}
