"model","mae","te","mse","mape","r2","class_name","params"
"rf",55.3665975105729,1736.31088746119,7495.68318072504,0.054235605323045,0.98701530346028,"RandomForestRegressor","{'max_depth': 10, 'n_estimators': 200}"
"cb",71.0250195524215,1238.48840003878,11748.0614456025,0.06854601521116,0.97964895138666,"CatBoostRegressor","{'learning_rate': 0.01, 'depth': 6, 'l2_leaf_reg': 1}"
"gb",80.3960749672866,2186.02299660329,15489.5669108018,0.080906184823473,0.973167579122655,"GradientBoostingRegressor","{'learning_rate': 0.005, 'max_depth': 3}"
"linear",106.642816860352,2503.91822886434,26377.1237888225,0.106133650336486,0.954307173911884,"LinearRegression","{}"
"ridge",106.847480670378,2560.32553716701,26525.3798077811,0.106194840193154,0.954050351502245,"Ridge","{'alpha': 0.1}"
"lasso",131.524846616324,10414.8601098269,40968.4067413395,0.125999078375034,0.929030841295423,"Lasso","{'alpha': 0.005}"
"eng",489.777057540349,232086.758636261,1569399.75019118,0.392213508914064,-1.7186553932998,"Calculation",
