model,class_name,r2,corr,mse,mae,mape,params
rf,RandomForestRegressor,0.9829022129409665,0.9914324808472906,0.008613980274805965,0.0577244960020423,0.008399912503013682,"{'max_depth': 30, 'n_estimators': 1000}"
cb,CatBoostRegressor,0.982556000586353,0.9912437506316956,0.008788404390818027,0.06674007439051391,0.009660306975985916,"{'depth': 6, 'l2_leaf_reg': 7, 'learning_rate': 0.05}"
gb,GradientBoostingRegressor,0.9576872109389596,0.9789388729986988,0.021317468107737058,0.08915262111962069,0.012906577449255205,"{'learning_rate': 0.01, 'max_depth': 4}"
linear,LinearRegression,0.9071896514545392,0.9544449027835159,0.046758478679617785,0.12796826484450738,0.01855450571677596,{}
ridge,Ridge,0.90699513369494,0.954349311963534,0.04685647803699085,0.12813248686056664,0.018574079587655577,{'alpha': 1}
lasso,Lasso,0.8984757663979397,0.9499328581795625,0.051148592659591374,0.1367878472100454,0.019847863630072526,{'alpha': 0.005}
