r2,mse,mae,mape,class_name,params
0.9935664719457051,5361.700353571239,46.49458731359963,0.036960680684242526,GradientBoostingRegressor,"{'learning_rate': 0.05, 'max_depth': 3}"
0.8319371938209255,140063.49233387833,230.9793072618494,0.18644163563131916,Calculation,
0.744127981602706,213243.66349718592,249.57320656094126,0.2555120833626799,Ridge,{'alpha': 1000}
0.680309090471529,266430.3082517896,280.9638539482575,0.29359274049195616,Lasso,{'alpha': 0.1}
0.5001091482355899,416608.88614031766,263.01985812738343,0.21397284786650822,LinearRegression,{}
