model,class_name,mae,te,mse,mape,r2,params
gb,GradientBoostingRegressor,35.7507724037707,-5159.18779836861,3040.8756241593587,0.027943053025106503,0.9968199459807938,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 2000, 'warm_start': True}"
cb,CatBoostRegressor,59.16503056148038,-9353.448106546046,7376.398367088873,0.04623497212547018,0.9922859899010135,{'verbose': 0}
rf,RandomForestRegressor,77.9522979319271,-24855.784666519452,15910.985005521374,0.05959059376812309,0.9833607821989346,"{'max_depth': 10, 'n_estimators': 200}"
ridge,Ridge,124.09020734873602,-15737.894472617212,38247.44697829084,0.10275605067277886,0.9600019985949558,{'alpha': 0.01}
linear,LinearRegression,124.12844579792362,-15715.043288572266,38275.49017282344,0.10278054670934257,0.9599726718863012,{}
lasso,Lasso,132.72493975313265,-39547.3919177262,45084.032903764084,0.10748696566488702,0.952852507712388,{'alpha': 0.01}
