model,class_name,mae,te,mse,mape,r2,params
rf,RandomForestRegressor,0.004014134439229685,-0.17705634162641376,0.00025309193507910637,0.037879004030388755,0.8960280217344251,"{'max_depth': 30, 'n_estimators': 700}"
cb,CatBoostRegressor,0.006827125908270137,-0.13159210886125067,7.966445214282817e-05,0.0737363199426943,0.9672732729150608,"{'depth': 8, 'l2_leaf_reg': 1, 'learning_rate': 0.01}"
gb,GradientBoostingRegressor,0.007853840034557562,-0.5863841454693569,0.0008922133751768959,0.07922236116844841,0.6334723600609684,"{'learning_rate': 0.005, 'max_depth': 6}"
ridge,Ridge,0.011906336300313925,-0.7668223102741176,0.001503840053043102,0.12218702752094923,0.3822117434874902,{'alpha': 1000}
linear,LinearRegression,0.012441930732779587,-0.6138572690654847,0.0013428340424893267,0.12990402620192007,0.4483541649150704,{}
lasso,Lasso,0.012748344207747004,-0.9299360506538701,0.0016487433450807767,0.12869597780706984,0.32268443407068725,{'alpha': 0.005}
