model,mae,te,mse,mape,r2,class_name,params
linear,261.22192234538835,26942.202396491597,188036.95851233273,0.2675635839174647,0.7926270120784245,LinearRegression,{}
linearstruct,272.44144084013567,-126124.03480171594,209312.26897754573,0.211969596106448,0.7691639400577132,LinearRegression,{'fit_intercept': False}
eng,344.81961533094756,217270.66187780065,691069.4175615257,0.2663866918498734,0.23786721974894476,Calculation,
