model,class_name,mae,te,mse,mape,r2,params
rf,RandomForestRegressor,66.24323454314717,-15731.220704048163,9885.185232363108,0.05445242539450526,0.986965605706758,"{'max_depth': 10, 'n_estimators': 1000}"
cb,CatBoostRegressor,76.07107555780243,-11868.659336089393,13200.201116452896,0.06062289570887491,0.9825944965058778,"{'depth': 6, 'l2_leaf_reg': 7, 'learning_rate': 0.05}"
gb,GradientBoostingRegressor,76.12158425391941,-10491.923747559504,15264.452774180858,0.06065138170455285,0.9798726183220259,"{'learning_rate': 0.05, 'max_depth': 3}"
ridge,Ridge,130.32338489231364,-25356.621282782602,42330.27655468204,0.10736072982419635,0.9441842006815074,{'alpha': 10}
linear,LinearRegression,130.42286384675936,-19851.693604684726,42107.12857837786,0.10732598466470242,0.9444784388409873,{}
lasso,Lasso,131.07449760062144,-29451.287106151904,42803.86881973293,0.10779626752621108,0.9435597320274762,{'alpha': 0.005}
