r2,mse,mae,mape,class_name,params
0.9998416833479529,131.94105039938682,8.133908993450143,0.0064389333063794565,CatBoostRegressor,"{'depth': 6, 'l2_leaf_reg': 1, 'learning_rate': 0.1}"
0.9876763903369945,10270.492602157872,58.74517625501157,0.04604046207681164,RandomForestRegressor,"{'max_depth': 50, 'n_estimators': 200}"
0.9791104854563981,17409.31516410988,84.94023539583328,0.07010794896563438,GradientBoostingRegressor,"{'learning_rate': 0.01, 'max_depth': 3}"
0.961951203130842,31709.855914926073,117.44330027582238,0.09871447591851036,LinearRegression,{}
0.9610532566467503,32458.204245828,117.65420328625643,0.09954869264388827,Ridge,{'alpha': 10}
0.9595003936083564,33752.35983693428,120.57019962275825,0.10089691050060556,Lasso,{'alpha': 0.005}
0.8319371938209255,140063.49233387833,230.9793072618494,0.18644163563131916,Calculation,
