model,class_name,mae,te,mse,mape,r2,params
rf,RandomForestRegressor,53.746033806020634,-16923.215921711904,9025.580530939087,0.04250366141283182,0.9906664161766983,"{'max_depth': 30, 'n_estimators': 1000}"
gb,GradientBoostingRegressor,86.03223224088833,-12708.061055573427,18358.184270310874,0.06712227815568848,0.9810153317957556,"{'learning_rate': 0.05, 'max_depth': 3}"
cb,CatBoostRegressor,88.5127463800539,-14679.202420608886,17895.239439307796,0.06832679175793618,0.9814940748938776,"{'depth': 6, 'l2_leaf_reg': 7, 'learning_rate': 0.05}"
linear,LinearRegression,141.24003219947346,-27177.58011614924,49646.0568754948,0.11291963290914962,0.9486597419683513,{}
ridge,Ridge,141.24017310215095,-27180.772983016723,49646.37864094721,0.11291963650360823,0.9486594092224618,{'alpha': 0.005}
lasso,Lasso,142.4516775966089,-38692.417104465014,51979.99916709154,0.1130628512166648,0.946246152510843,{'alpha': 0.005}
