model,mae,te,mse,mape,r2,class_name,params
cb,14.750433060875984,636.3759676978427,393.64962166485697,0.018734899537549005,0.9993472720687975,CatBoostRegressor,"{'learning_rate': 0.05, 'depth': 6, 'l2_leaf_reg': 7}"
rf,41.43173450246642,617.076771345522,4492.590542157061,0.04077441697813614,0.9925506359743977,RandomForestRegressor,"{'max_depth': 10, 'n_estimators': 700}"
gb,72.99639062055806,-160.4821038045186,13249.830238509943,0.06737759630297717,0.9780298676681312,GradientBoostingRegressor,"{'learning_rate': 0.005, 'max_depth': 3}"
linear,83.48275394995868,489.0499345773578,14757.049426575248,0.08116258731874176,0.97553068055261,LinearRegression,{}
linearstruct,83.6474859556196,494.31251196479,14792.350896073809,0.0813418565365277,0.9754721456172614,LinearRegression,{'fit_intercept': False}
ridge,84.88265273075976,420.1680909639083,14843.005717765696,0.08236677863884265,0.9753881526063484,Ridge,{'alpha': 0.1}
lasso,123.61379592202819,3847.040761746657,34577.44038058532,0.11736571210349732,0.9426656095071453,Lasso,{'alpha': 0.005}
eng,639.7133524231299,125360.21122580743,2284124.959106804,0.5153681328696372,-2.7874090996462715,Calculation,
