model,class_name,r2,mse,mae,mape,params
cb,CatBoostRegressor,0.998075545473841,1603.8398257158874,28.245278069416425,0.022955355718185043,"{'depth': 6, 'l2_leaf_reg': 1, 'learning_rate': 0.05}"
gb,GradientBoostingRegressor,0.9907496652715397,7709.226192171165,55.92162340106871,0.045979166809589925,"{'learning_rate': 0.01, 'max_depth': 6}"
rf,RandomForestRegressor,0.9879900674974589,10009.074150574925,57.9194364217811,0.04538840566194613,"{'max_depth': 50, 'n_estimators': 1000}"
ridge,Ridge,0.6994845276775831,250449.5046274161,260.0217709170476,0.25516603224544687,{'alpha': 1000}
lasso,Lasso,0.687811052150366,260178.17563552674,279.947167148228,0.29420834712290383,{'alpha': 0.1}
linear,LinearRegression,0.4436875574326078,463630.623016937,269.9966442309409,0.21667056415972188,{}
