model,class_name,mae,te,mse,mape,r2,params
gb,GradientBoostingRegressor,75.39606862558482,-15031.815165108299,15012.439275688952,0.06066947244849683,0.9843004536333374,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 2000, 'warm_start': True}"
cb,CatBoostRegressor,88.90494460563764,-18988.570095599174,17419.568711541047,0.07126843380872032,0.9817831518481493,{'verbose': 0}
rf,RandomForestRegressor,108.66263190467866,-36071.34745790249,31230.580326686464,0.08087690829248478,0.9673400215053264,"{'max_depth': 10, 'n_estimators': 200}"
ridge,Ridge,160.478394579391,-49944.2799828031,65416.285905348916,0.12912024931399962,0.9315896640881665,{'alpha': 0.01}
linear,LinearRegression,160.50649123905902,-49867.96733809218,65427.537666738426,0.12913716388678934,0.931577897342843,{}
lasso,Lasso,192.61134616385993,-88284.7690162607,103263.48757243667,0.1510818510275087,0.8920102268954984,{'alpha': 0.01}
