model,class_name,mae,te,mse,mape,r2,params
gb,GradientBoostingRegressor,0.011741893662794243,-0.5199055454829096,0.0024096836783006836,0.09995149368254448,0.5809120533677148,"{'learning_rate': 0.005, 'max_depth': 4}"
linear,LinearRegression,0.019491978721049685,-0.5530067359810241,0.0038199017998712267,0.17287710694885539,0.3356493982754014,{}
lasso,Lasso,0.017009490800386412,-0.7120056632442004,0.004320048027153742,0.14716237799237797,0.24866484619696105,{'alpha': 0.005}
ridge,Ridge,0.017268717592139354,-0.6273976080816981,0.004171876765984845,0.14910986719838767,0.2744345313022608,{'alpha': 100}
rf,RandomForestRegressor,0.007845188540787335,-0.21094587884933896,0.000832487273170542,0.06173658605753557,0.8552152778174653,"{'max_depth': 10, 'n_estimators': 1000}"
cb,CatBoostRegressor,0.007918705784255489,-0.08305476618843476,0.00010899949695019923,0.0780468112660868,0.9810429992234396,"{'learning_rate': 0.01, 'depth': 8, 'l2_leaf_reg': 1}"
