model,mae,te,mse,mape,r2,class_name,params
linear,262.4573650816386,29731.63000672437,184678.1575565186,0.2677280108041409,0.7900268516232491,LinearRegression,{}
linearstruct,271.589625070734,-121990.66550178787,204536.66062686552,0.21326691902694334,0.7674483698639539,LinearRegression,{'fit_intercept': False}
eng,357.6083335845394,282307.4035489422,686498.7840930459,0.28101368639981156,0.21947287670598614,Calculation,
