model,mae,te,mse,mape,r2,class_name,params
cb,3.3700699201018907,-60.20372961365378,21.84370124915633,0.003149236480005385,0.9999637799882396,CatBoostRegressor,"{'learning_rate': 0.1, 'depth': 6, 'l2_leaf_reg': 7}"
rf,58.410638905482294,-3658.8111352094506,14907.924480010517,0.04850248471796852,0.9752805079217248,RandomForestRegressor,"{'max_depth': 30, 'n_estimators': 700}"
gb,67.03997785277569,-3271.575359218201,28040.165235988872,0.05492495628569112,0.9535053559364378,GradientBoostingRegressor,"{'learning_rate': 0.01, 'max_depth': 6}"
linear,101.35503475067418,-1737.8210388281977,21946.978524961356,0.09630115339669712,0.9636087395990435,LinearRegression,{}
ridge,102.0315692705656,-1821.725941316938,22242.287065234257,0.09659658583354581,0.9631190753851073,Ridge,{'alpha': 0.1}
lasso,106.82663894734571,-3204.7986432549283,26273.949054906923,0.09902196882553005,0.9564339974757292,Lasso,{'alpha': 0.005}
linearstruct,107.55684850832307,-2097.1289051203776,27025.077505696227,0.1001291480346904,0.9551885180118407,LinearRegression,{'fit_intercept': False}
eng,639.7133524231299,125360.21122580743,2284124.959106804,0.5153681328696372,-2.7874090996462715,Calculation,
