model,mae,te,mse,mape,r2,class_name,params
linear,298.73503150197416,39420.31009902134,226767.28553255153,0.34106043721151347,0.6071733133881765,LinearRegression,{}
linearstruct,296.8247700329968,-16634.28189710079,239777.71910104126,0.2566045839722177,0.5846354702504836,LinearRegression,{'fit_intercept': False}
eng,489.77705754034855,232086.75863626137,1569399.7501911845,0.3922135089140644,-1.718655393299798,Calculation,
