model,class_name,mae,te,mse,mape,r2,params
rf,RandomForestRegressor,101.88619300497098,-29958.626294766327,23522.597159462894,0.08912832694418192,0.9732555606525429,"{'max_depth': 10, 'n_estimators': 700}"
cb,CatBoostRegressor,124.94629594831474,-28142.66107880619,33840.5084118062,0.10501232942985694,0.9615244261264504,"{'depth': 6, 'l2_leaf_reg': 7, 'learning_rate': 0.05}"
gb,GradientBoostingRegressor,141.5508668379031,-33483.92495443554,50822.092006333936,0.12044016684794248,0.9422169096396956,"{'learning_rate': 0.01, 'max_depth': 4}"
linear,LinearRegression,210.9008180006364,-96175.90883265104,117175.82463121355,0.18088593899122857,0.8667748415026925,{}
ridge,Ridge,210.9014032247211,-96178.0034320871,117176.83341278226,0.1808863528488851,0.8667736945503683,{'alpha': 0.005}
lasso,Lasso,212.59659882292055,-105006.52144077292,121734.81833940036,0.18168547756811904,0.8615914117186649,{'alpha': 0.005}
