model,class_name,r2,corr,mse,mae,mape,params
gb,GradientBoostingRegressor,0.9952048296556806,0.9976259402779141,0.0024158391151841404,0.036231226686762256,0.005285464214704938,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 2000, 'warm_start': True}"
linear,LinearRegression,0.9102724705364283,0.9540820040942125,0.04520533366321886,0.15310237424299963,0.02254684952255857,{}
ridge,Ridge,0.9102724637655213,0.954082000574515,0.04520533707444742,0.1531019479058299,0.02254684481943092,{'alpha': 0.01}
lasso,Lasso,0.9029451520211241,0.9504622903977018,0.04889688608109173,0.16065422068584484,0.023703580053280895,{'alpha': 0.01}
