r2,mse,mae,mape,class_name,params
0.9704132089346963,8.632274737807098e-05,0.007159464728872289,0.0771370641361807,CatBoostRegressor,"{'depth': 8, 'l2_leaf_reg': 1, 'learning_rate': 0.01}"
0.8750917523009504,0.0003644336787914475,0.004192769384903126,0.037647386774429616,RandomForestRegressor,"{'max_depth': 30, 'n_estimators': 200}"
0.6599443564296349,0.000992150089870201,0.008733203787346856,0.08513488971454317,GradientBoostingRegressor,"{'learning_rate': 0.005, 'max_depth': 6}"
0.335123869900515,0.0019398499178098709,0.014694568301609662,0.14758952637452535,LinearRegression,{}
0.28536032942532374,0.0020850405714227228,0.011907250567254706,0.11569127689681868,Ridge,{'alpha': 1000}
0.2820911830943996,0.0020945786687528267,0.0126118667180868,0.12355700452489175,Lasso,{'alpha': 0.005}
0.013664495241456742,0.002877743328749861,0.019501538309638224,0.18642029066335788,Calculation,
