mae,te,mse,mape,r2,class_name,params
51.270076341208146,-15394.339932745921,8337.38038820615,0.04212732326979953,0.9908052784079271,RandomForestRegressor,"{'max_depth': 30, 'n_estimators': 700}"
72.64479263113037,-10508.773653725226,12520.956954399524,0.0609154656465759,0.9861915004591985,GradientBoostingRegressor,"{'learning_rate': 0.05, 'max_depth': 3}"
81.68223039601402,-13051.300220331348,15045.506543881378,0.0664959612612737,0.9834073488984153,CatBoostRegressor,"{'depth': 6, 'l2_leaf_reg': 7, 'learning_rate': 0.05}"
129.15417183120178,-22847.970438167224,42888.46203804355,0.10962089337677841,0.9527012743103541,LinearRegression,{}
129.23226894970261,-23371.919434883115,42640.20754827535,0.10972861834385565,0.9529750570587855,Ridge,{'alpha': 1}
132.03891145770686,-34567.95422021847,44489.631589461686,0.11106870038575435,0.9509354548848881,Lasso,{'alpha': 0.005}
344.81961533094756,217270.66187780065,691069.4175615257,0.2663866918498734,0.23786721974894476,Calculation,
