model,class_name,r2,mse,mae,mape,params
gb,GradientBoostingRegressor,0.9967669332152131,9.432831249039201e-06,0.0022261613534855693,0.023960212103506802,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 2000, 'warm_start': True}"
cb,CatBoostRegressor,0.9929306022171288,2.062575280904742e-05,0.0035490901149425346,0.03880366835820871,{'verbose': 0}
rf,RandomForestRegressor,0.8741988613650086,0.0003670387872173445,0.0060125685732765645,0.05832220216538364,"{'max_depth': 10, 'n_estimators': 200}"
linear,LinearRegression,0.8642097132911459,0.00039618323562335615,0.011414739856857349,0.11769617848047628,{}
ridge,Ridge,0.85303379222087,0.0004287902259906904,0.011358686662956712,0.11711303989798284,{'alpha': 0.01}
lasso,Lasso,0.20086660235615905,0.00233156039983955,0.015351142938336775,0.1490362827555261,{'alpha': 0.01}
