model,class_name,mae,te,mse,mape,r2,params
rf,RandomForestRegressor,52.48441760325985,-16688.14831387057,8714.16989659203,0.040835503890389674,0.9906413285001235,"{'max_depth': 30, 'n_estimators': 1000}"
cb,CatBoostRegressor,57.51965343273173,-8839.291114846897,7093.499539600373,0.04474465097548497,0.9923818639338663,"{'depth': 6, 'l2_leaf_reg': 1, 'learning_rate': 0.05}"
gb,GradientBoostingRegressor,73.9567606175668,-10491.831822855023,13258.107797207063,0.05931080594097536,0.9857613201192535,"{'learning_rate': 0.05, 'max_depth': 3}"
ridge,Ridge,131.80548596941546,-24666.494446653294,43300.86018241455,0.10518678149238714,0.9534966002593341,{'alpha': 0.1}
linear,LinearRegression,131.81174681112674,-24641.70998941348,43335.255700517664,0.10519659880086213,0.9534596608424057,{}
lasso,Lasso,137.30673958928105,-36203.209426612964,46065.858465444435,0.10822957071968418,0.9505271021963323,{'alpha': 0.005}
