model,mae,te,mse,mape,r2,class_name,params
cb,47.381279194655775,-2509.1518985720295,4608.334593274269,0.03680123417712058,0.9941997571292738,CatBoostRegressor,"{'learning_rate': 0.1, 'depth': 6, 'l2_leaf_reg': 15}"
rf,63.39576014484503,-7161.374040555076,11433.782562295,0.0488483953226172,0.9856089625329776,RandomForestRegressor,"{'max_depth': 10, 'n_estimators': 700}"
gb,77.41997507630943,-4966.013988202756,19245.839261123296,0.05919780631976673,0.9757763808798964,GradientBoostingRegressor,"{'learning_rate': 0.01, 'max_depth': 6}"
linear,140.19148412718204,-7493.239256701317,44216.882710296835,0.10989734684252608,0.9443467800535911,LinearRegression,{}
ridge,140.19315508600172,-8005.350226921336,44352.968744772435,0.10991290789539016,0.9441754964726583,Ridge,{'alpha': 1}
lasso,140.66578321161117,-10176.765594049142,45487.73922116189,0.11029202148900855,0.9427472268380717,Lasso,{'alpha': 0.005}
eng,303.8041831234374,108605.0743258148,310614.0960269266,0.2292220667153708,0.6090480932837004,Calculation,
