model,class_name,r2,mse,mae,mape,params
gb,GradientBoostingRegressor,0.9882738208938837,3.421242927132885e-05,0.004312670842727461,0.04636820573346483,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 2000, 'warm_start': True}"
cb,CatBoostRegressor,0.9868473175376856,3.837441116991539e-05,0.004844622130178238,0.05258216701733587,{'verbose': 0}
rf,RandomForestRegressor,0.8219504410456253,0.0005194793536234294,0.006640624570364158,0.0636182406557361,"{'max_depth': 10, 'n_estimators': 200}"
ridge,Ridge,0.3661934823600618,0.0018492008744053225,0.013197398005922113,0.13239555687332225,{'alpha': 0.01}
linear,LinearRegression,0.3656246930206607,0.0018508603804446252,0.01306794285077387,0.13047811334165824,{}
lasso,Lasso,0.2008735217655725,0.0023315402116944584,0.015350785884841194,0.14903218939381638,{'alpha': 0.01}
