model,class_name,mae,te,mse,mape,r2,params
gb,GradientBoostingRegressor,0.006524696903336461,-0.28786124354217524,0.0005372379491289021,0.05730318003080847,0.7709948636250711,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 2000, 'warm_start': True}"
ridge,Ridge,0.013689305298622804,-0.6684189919230743,0.0014465676568475954,0.12694358148500087,0.38338044795777915,{'alpha': 0.01}
linear,LinearRegression,0.013689348468283053,-0.6684143433120384,0.001446566344033117,0.1269441076677326,0.3833810075631815,{}
lasso,Lasso,0.015883807802236475,-1.0931707684453436,0.0018516203911289086,0.1433098626939636,0.21072109505180303,{'alpha': 0.01}
