model,class_name,r2,corr,mse,mae,mape,params
gb,GradientBoostingRegressor,0.9987738110030334,0.9993903269500816,0.000617762275116996,0.018562665897891264,0.002698789609453201,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 2000, 'warm_start': True}"
linear,LinearRegression,0.9684486614163734,0.9840978921918149,0.015895776878300082,0.09553569856695954,0.014076896562831304,{}
ridge,Ridge,0.9684140678043669,0.9840803173101951,0.015913205373018657,0.09548794506430752,0.014066293042346939,{'alpha': 0.01}
lasso,Lasso,0.9653806378922464,0.9827320961839869,0.017441467793049618,0.10048719960103232,0.014801701511061307,{'alpha': 0.01}
