model,class_name,best_cv_mean_score,best_cv_std_score,best_params
linear,LinearRegression,-0.0001113527957488936,1.5020036115869847e-05,{}
linearstruct,LinearRegression,-0.00011311375028851849,1.5420085611358095e-05,{'fit_intercept': False}
