model,class_name,r2,corr,mse,mae,mape,params
gb,GradientBoostingRegressor,0.9903933533560328,0.9952104437394268,0.004927522009596945,0.05181801857654338,0.007597480240054007,"{'learning_rate': 0.01, 'max_depth': 6}"
linear,LinearRegression,0.9663456025711865,0.98302879030636,0.01726229663650039,0.09815961581577447,0.01448053298774385,{}
ridge,Ridge,0.9663341180335112,0.9830229539669333,0.01726818738217495,0.09807808153640005,0.01447001309466188,{'alpha': 0.1}
lasso,Lasso,0.9649191031235294,0.9823533830932154,0.017993988733182507,0.10025546155646867,0.014794547951524462,{'alpha': 0.005}
