model,class_name,mae,te,mse,mape,r2,params
gb,GradientBoostingRegressor,93.52922066927094,-17146.859425185532,21041.243491816407,0.07221978267324805,0.9782407115859021,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 2000, 'warm_start': True}"
rf,RandomForestRegressor,94.39668138877256,-25334.14597321838,20564.786001938337,0.0759824199555571,0.978733428470403,"{'max_depth': 10, 'n_estimators': 200}"
cb,CatBoostRegressor,113.13794806915843,-22428.179839570934,27554.709386351657,0.08706229395063451,0.9715049698019288,{'verbose': 0}
linear,LinearRegression,189.46367919119731,-52485.660812328795,88751.8304954408,0.1488155724814498,0.908219460614078,{}
ridge,Ridge,189.4640389082911,-52490.98523842215,88753.018191923,0.1488158354547817,0.9082182323867484,{'alpha': 0.01}
lasso,Lasso,190.30850664368015,-72335.48974842043,96297.36288491382,0.14886239358105136,0.9004164324534886,{'alpha': 0.01}
