model,mae,te,mse,mape,r2,class_name,params
rf,67.78453947134146,3263.8915085208623,9130.870247245766,0.057349283799761064,0.9885075043959679,RandomForestRegressor,"{'max_depth': 10, 'n_estimators': 700}"
cb,92.41080968524345,1266.084710505228,17304.747207555676,0.075268591261162,0.9782195206123196,CatBoostRegressor,"{'learning_rate': 0.01, 'depth': 6, 'l2_leaf_reg': 1}"
gb,105.99894429632413,1065.127737625443,25107.931099803714,0.08694647945858354,0.968398106645106,GradientBoostingRegressor,"{'learning_rate': 0.005, 'max_depth': 3}"
ridge,142.8078129947005,1597.9585242206886,46828.54345603535,0.1115128111787465,0.9410596344883941,Ridge,{'alpha': 0.1}
linear,142.89648680956068,1547.6036910177809,46924.16714373749,0.11152728654959555,0.9409392785112747,LinearRegression,{}
lasso,153.689754673548,12620.594066471016,53029.25758554349,0.11931528510395649,0.933255156060204,Lasso,{'alpha': 0.005}
eng,303.8041831234374,108605.0743258148,310614.0960269266,0.2292220667153708,0.6090480932837004,Calculation,
