model,class_name,r2,mse,mae,mape,params
gb,GradientBoostingRegressor,0.9951185709190761,1.424211123357396e-05,0.002794876925116253,0.030520479693045017,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 2000, 'warm_start': True}"
linear,LinearRegression,0.3735714342702451,0.001827674880677088,0.015574663288026824,0.15885401318016393,{}
ridge,Ridge,0.3735689929332566,0.001827682003548766,0.015559503152614602,0.15866287573227464,{'alpha': 0.01}
lasso,Lasso,0.2304159065672089,0.0022453470245201996,0.01449519409595134,0.1457226345538773,{'alpha': 0.01}
