model,mae,te,mse,mape,r2,class_name,params
cb,9.239360351875783,-446.2158783180367,176.43718650441903,0.007005812489015858,0.9997779287696152,CatBoostRegressor,"{'learning_rate': 0.1, 'depth': 6, 'l2_leaf_reg': 7}"
gb,50.106173766413406,-3385.0305260688365,8335.747284514297,0.039955666689971386,0.9895082794487744,GradientBoostingRegressor,"{'learning_rate': 0.01, 'max_depth': 6}"
rf,60.44379538337841,-6160.314369536858,10642.282242416077,0.04659455601046096,0.9866051779758093,RandomForestRegressor,"{'max_depth': 30, 'n_estimators': 700}"
linear,109.65984695084603,-4145.519759481207,30218.914558187298,0.08742679896682275,0.961965208866773,LinearRegression,{}
ridge,109.90477766170795,-4253.395433756272,30219.823739599728,0.08771642797366944,0.9619640645329798,Ridge,{'alpha': 0.1}
lasso,117.70363812835873,-7709.211393247671,33629.4211194988,0.09309298314810588,0.9576726025103068,Lasso,{'alpha': 0.005}
eng,303.8041831234374,108605.0743258148,310614.0960269266,0.2292220667153708,0.6090480932837004,Calculation,
