class_name,mae,te,mse,mape,r2,params
GradientBoostingRegressor,0.008430005037290366,-0.57842768393853,0.000848023731788781,0.08075236324262396,0.6596224638697341,"{'learning_rate': 0.005, 'max_depth': 6}"
LinearRegression,0.012781809022227083,-0.6762869629758446,0.0014990192048698124,0.1234152683406485,0.398327612260005,{}
Lasso,0.013313156457120426,-0.9546109201313966,0.0016836838308229322,0.12997200613158733,0.32420741015227006,{'alpha': 0.005}
Ridge,0.012161434514377949,-0.8081322304841454,0.0016097094089641524,0.11821321593715894,0.35389906912959657,{'alpha': 1000}
RandomForestRegressor,0.007112478625642483,-0.5181483105553437,0.0003348296694402386,0.06859887788525147,0.8656069475001837,"{'max_depth': 10, 'n_estimators': 200}"
CatBoostRegressor,0.0067812395339579,-0.15586838864501584,8.46469156713929e-05,0.06996151910193837,0.9660246435126519,"{'depth': 6, 'l2_leaf_reg': 7, 'learning_rate': 0.05}"
